id,_record_active,Org Name,Org ABN,Org Main Phone,Org Website,Org Industry,Org Addr Street 1,Org Addr Street 2,Org Addr Suburb,Org Addr State,Org Addr PC,Org Addr Country,Org Addr Postal Street 1,Org Addr Postal Street 2,Org Addr Postal Suburb,Org Addr Postal State,Org Addr Postal PC,Org Addr Postal Country,Org Addr for Invoice,Org Group Status,Org Group Parent,Org Group Parent ID,Org ActiveStatus,Org Business Search Words
5026,1,Vincenti Farming Nominees Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,C/- Letcher Moroney Chartered Accountants,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,Street,Parent,,,Active,
5027,1,People Movers NT,,,,Car dealer/ rental,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5028,1,P.T. & T.K. Kennedy Transport Pty. Ltd.,,,,Transport and logistics,121 Bedford Street,,Gillman,SA,5013,Australia,Care of McCormack Accountants & Advisors,"Level 3, 29 King William Street",Adelaide,SA,5000,Australia,Postal,Parent,,,Active,"Transport
Logistics
Freight
Port Lincoln
Whyalla
Adelaide"
5029,1,Kathdan Investments Pty Ltd,,,,Private client,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5031,1,Budo Holdings Pty Ltd,,,,Trust/ trustee,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,Budo Holdings Pty Ltd,5031,Active,
5032,1,MSDG Partners,,02-9871-4655,www.msdgpartners.com,Professional services,"Level 10, 23 Hunter Street",,Sydney,NSW,2000,Australia,By email: magy@msdgpartners.com,,,,,,Street,Parent,MSDG Partners,5032,Active,
5033,1,Bowles TMAC Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5035,0,McLaren Vale & Districts War Memorial Hospital Inc,,08-8323-6600,,Medical and related services,3 Aldersley Street,,McLaren Vale,SA,5171,Australia,3 Aldersley Street,,McLaren Vale,SA,5171,Australia,Street,Parent,,,Active,
5036,1,McLaren Vale & District War Memorial Hospital,,,,Medical and related services,3 Aldersey Street,,McLaren Vale,SA,5171,Australia,3 Aldersey Street,,McLaren Vale,SA,5171,Australia,Street,Parent,,,Active,office@mclarenvalehospital.com.au
5037,1,Gyro Technologies Pty Ltd,,,,Information technology,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5038,1,Tenpastten - Adelaide,,,tenpastten.com.au,Marketing,11a Myer Court,,Beverley,SA,5009,Australia,11a Myer Court,,Beverley,SA,5009,Australia,Street,Parent,,,Active,
5039,1,Golden Boy,,82270799,golden-boy.com.au,Restaurant - Adelaide,309 North Terrace,,Adelaide,SA,5000,Australia,309 North Terrace,,Adelaide,SA,5000,Australia,Street,Parent,,,Active,
5041,1,Cootay Pty Ltd,,,,Trust/ trustee,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5042,1,BF & CJ Nominees Pty Ltd,,,,Super Fund,Care of Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Care of Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Street,Parent,BF & CJ Nominees Pty Ltd,5042,Active,
5043,1,WRP Legal & Advisory,,,,Professional services,,,,,,,,,,,,,Street,Parent,,,Active,
5044,1,The Capital Network,,,www.thecapitalnetwork.com.au,Entertainment,"Suite 202, Level 2",30-36 Bay Street,Double Bay,NSW,2028,Australia,"Suite 202, Level 2",30-36 Bay Street,Double Bay,NSW,2028,Australia,Street,Parent,The Capital Network,5044,Active,"Communications
Videos
Webinars
Investor relations"
5045,1,TJ & TM O'Donnell Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Acccountants,46 Greenhill Road,WAYVILLE,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,Street,Parent,TJ & TM O'Donnell Pty Ltd,5045,Active,
5046,1,D & SJ Walsh Super Pty Ltd,,,,Super Fund,6 The Lee,,Middle Cove,NSW,2068,Australia,6 The Lee,,Middle Cove,NSW,2068,Australia,Street,Parent,,,Active,
5047,1,Longevity App,,,,Information technology,By email: carla@planlongevity.com,,,NSW,,Australia,By email: carla@planlongevity.com,,,NSW,,Australia,Street,Parent,Longevity App,5047,Active,App for making contributions to super based on other spending
5048,1,Eldredge & Associates,,04-2883-2167,http://eldredgeandassociates.com.au,Farming and agriculture,,,,SA,,Australia,PO Box 845,,Clare,SA,5453,Australia,Street,Parent,Eldredge & Associates,5048,Active,"Farming
Agriculture
Consulting
Business and succession planning"
5049,1,Reichen Bike Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill road,Wayville,SA,5034,,Street,Parent,,,Active,
5050,1,RS & LD Sallis Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Street,Parent,,,Active,
5051,1,Tony Whibley Pty Ltd,,,,Manufacturing,29 Jorgenson Parade,,Pheasant Creek,VIC,3757,,29 Jorgenson Parade,,Pheasant Creek,VIC,3757,,Street,Parent,,,Active,
5052,1,Kira Technologies Pty Ltd,,(61) 13-0016-9219,www.kiratech.com.au,Information technology,83 King William Road,,Unley,South Australia,5061,Australia,83 King William Road,,Unley,South Australia,5061,Australia,Street,Parent,,,Active,
5053,1,Groundhog,,,,,Level 4,123 Test Road,Adelaide,SA,5000,Australia,Level 4,123 Test Road,Adelaide,SA,5000,Australia,Street,Parent,Groundhog,5053,Active,
5054,1,Westpico Pty. Ltd.,,,,,Twin Electrics & Plumbing,1 Leslie Court,Burwood,VIC,3125,Australia,Twin Electrics & Plumbing,1 Leslie Court,Burwood,VIC,3125,Australia,Street,Parent,,,Active,
5055,1,Aquila Capital Farms Australia Pty Ltd,,,,Farming and agriculture,c/- Boyce Chartered Accountants,167 Brisbane Street,DUBBO,NSW ,2830,Australia,c/- Boyce Chartered Accountants,167 Brisbane Street,DUBBO,NSW ,2830,Australia,Street,Parent,Aquila Capital Farms Australia Pty Ltd,5055,Active,
5056,1,Tran & Truong Super Properties Trust,,,,Trust/ trustee,37 Park Parade,,Bondi,NSW,2026,Australia,37 Park Parade,,Bondi,NSW,2026,Australia,Street,Parent,Tran & Truong Super Properties Trust,5056,Active,
5057,1,Fake Company,,,,Restaurant - Adelaide,,,,NSW,2566,Australia,,,,NSW,2566,Australia,Street,Parent,Fake Company,5057,Active,
5058,1,R & A Property Nominees Pty Ltd,,,,Farming and agriculture,By Email: raindust@bigpond.com,,,SA,,Australia,By Email: raindust@bigpond.com,,,SA,,Australia,Street,Parent,R & A Property Nominees Pty Ltd,5058,Active,
5059,1,Woodsycorp Pty Ltd,,,,Trust/ trustee,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5060,1,Total Conveyancing,,,,Professional services,123 Bell Street,,Coburg,VIC,3058,Australia,123 Bell Street,,Coburg,VIC,3058,Australia,Street,Parent,Total Conveyancing,5060,Active,Conveyancing services in Victoria
5062,1,Hahndorf Resort,,13-0076-3836,hahndorfresort.com.au,Tourism,145A Mount Barker Road,,Hahndorf,SA,5245,Australia,145A Mount Barker Road,,Hahndorf,SA,5245,Australia,Street,Parent,Hahndorf Resort,5062,Active,
5063,1,Polish Association of Kingsville & Ladies Auxillary Inc,,,,Not-for-profit and Charities,296 Nicholson Street,,Seddon,VIC,3011,,296 Nicholson Street,,Seddon,VIC,3011,,Street,Parent,,,Active,
5064,1,Price Screen & Digital Pty Ltd,,,,Information technology,By Email: martin@pricescreen.com.au,,,,,,By Email: martin@pricescreen.com.au,,,,,,Street,Parent,Price Screen & Digital Pty Ltd,5064,Active,printing
5065,1,My Local Club Pty Ltd,,,,,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5067,1,Count Plus One,,,,Financial services,Level 1,165 Walker Street,North Sydney,NSW,2060,Australia,PO Box 501,,North Sydney,NSW,2059,Australia,Postal,Parent,,,Active,
5068,1,Singh Family Trust,,,,Trust/ trustee,78 Boland Drive,,LYNDHURST,VIC,3975,,78 Boland Drive,,LYNDHURST,VIC,3975,,Street,Parent,Singh Family Trust,5068,Active,
5069,1,MTRW Pty Ltd t/as Built Electrical Queensland,,,,Electrican,,,,,,,By email: w.mathers@builtelectricalqld.com.au,Copy by post to: PO Box 421,Torrensville,SA,5031,Australia,Postal,Parent,Built Group Pty Ltd,,Active,Electrical
5071,1,Ecto Designs Pty Ltd,,,,Building and construction,35 Hutton Avenue,,Bulli,NSW,2516,Australia,35 Hutton Avenue,,Bulli,NSW,2516,Australia,Street,Parent,,,Active,
5072,1,Watts Innovation Consulting Pty Ltd,,,,,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5073,1,Haven Park Nominees Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5074,1,Imperium Law Corporation,,,,Professional services,16133 Ventura Boulevard,Penthouse,Encino,CA,91436,USA,16133 Ventura Boulevard,Penthouse,Encino,CA,91436,USA,Street,Parent,,,Active,
5075,1,Sakah Pty Ltd atf Hough Family Trust,,,,Marketing,21B Caswell Drive,,Hallett Cove,SA,5158,,21B Caswell Drive,,Hallett Cove,SA,5158,,Street,Parent,Sakah Pty Ltd,5075,Active,
5076,1,ZSB Maintenance Services Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5077,1,T.M. Nominees Pty Ltd,,,,Trust/ trustee,By Email: rthompson22@iprimus.com.au,,,,,,By Email: rthompson22@iprimus.com.au,,,,,,Street,Parent,T.M. Nominees Pty Ltd,5077,Active,
5078,1,Heard Financial,,08-7070-1605,www.heardfinancial.com.au,Financial services,93 Frome Street,,Adelaide,SA,5000,Australia,93 Frome Street,,Adelaide,SA,5000,Australia,Street,Parent,Heard Financial,5078,Active,
5079,1,Bowl Society Pty Ltd,,,,Hospitality,By Email: adbierbaum@outlook.com,,,,,,By Email: adbierbaum@outlook.com,,,,,,Street,Parent,,,Active,"Cafe
Restaurant"
5080,1,Dawson Lienert Chartered Accountants,,03-6224-0803,,Financial services,"Level 1, 174 Collins Street",,Hobart,TAS,7000,Australia,GPO Box 393,,Hobart,TAS,7001,Australia,Postal,Parent,Dawson Lienert Chartered Accountants,5080,Active,
5081,1,Swale – Modular Concepts,,,www.swale.com.au,Building and construction,,,,SA,5000,Australia,,,,SA,5000,Australia,Street,Parent,Swale – Modular Concepts,5081,Active,
5082,1,Merger Transition Management,,,mergermgt.com,Professional services,,,,,,,PO Box 262,,DRUMMOYNE,NSW,1470,Australia,Street,Parent,Merger Transition Management,5082,Active,
5083,1,Techs On The Move,,,www.techsonthemove.com.au,Labour hire/ outsourcing,c/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,PO Box 59,,WESTGATE,NSW,2048,Australia,Street,Parent,,,Active,"Street Address of entity
Shop 2, 2 Young Street
Annandale NSW 2038"
5084,1,Camp Windamere Ltd.,,,,Not-for-profit and Charities,493 Carmelo Road,,Buckland Park,SA,5120,,Copy by email: ted@windamere.com.au,PO Box 483,Virginia,SA,5120,,Postal,Parent,Camp Windamere Ltd.,5084,Active,
5085,1,Pax Nobiscum Risk Advisory,,,,Professional services,,,,,,,By email: packs.packham@gmail.com,,,,,,Postal,Parent,,,Active,"Business consulting
Compliance
Risk management"
5086,1,Project Sixty Pty Ltd,,,,,,,,,,,Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Postal,Parent,,,Active,
5087,1,Heins Automotive and 4WD Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,C/- Letcher Moroney,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,Street,Parent,,,Active,
5088,1,Adopt a Degree,,,www.adoptadegree.org,Not-for-profit and Charities,Level 17,31 Queen Street,Melbourne,VIC,3000,,Level 17,31 Queen Street,Melbourne,VIC,3000,,Street,Parent,Adopt a Degree,5088,Active,
5089,1,Gen2 Power,,,,Utilities,NOTE: RETURN TO SENDER - ADDRESS INCORRECT,28 Paringa Avenue,Somerton Park,SA,5044,Australia,Copy by email: Scott@gen2power.com.au,28 Paringa Avenue,Somerton Park,SA,5044,Australia,Postal,Parent,Gen2 Power Pty Ltd,5089,Active,"Electricity generator services, repairs and maintenance"
5090,1,Infinity Escape Games Pty Ltd,,,,,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5091,1,Clover Sportswear Pty Ltd,,,,,,,,,,,,,,,,,Street,Parent,Clover Sportswear Pty Ltd,5091,Active,
5092,1,ANZ Advice & Distribution,,,,Bank,ANZ Wealth Australia,32 Cawarra Road,CARINGBAH,NSW,2000,AUSTRALIA,ANZ Wealth Australia,32 Cawarra Road,CARINGBAH,NSW,2000,AUSTRALIA,Street,Parent,,,Active,
5093,1,dmu global,,,www.dmu.global,Education/ training provider,98 High Street,,TRENTHAM,VIC,3458,AUSTRALIA,98 High Street,,TRENTHAM,VIC,3458,AUSTRALIA,Street,Parent,dmu global,5093,Active,
5094,1,People Focused,,,www.peoplefocused.com.au,Education/ training provider,,,,VIC,,AUSTRALIA,,,,VIC,,AUSTRALIA,Street,Parent,,,Active,
5095,1,Weir Price Street Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA ,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA ,5034,Australia,Street,Parent,,,Active,
5096,1,American Chamber of Commerce in Australia,,,www.amcham.com.au,Professional services,,,,SA,,Australia,,,,SA,,Australia,Street,Parent,,,Active,
5097,1,Mutual Trust,,03-9506-9500,mutualtrust.com.au,Financial services,Level 33,360 Collins Stret,Melbourne,VIC,3000,,PO Box 12,Collins Street West,Melbourne,VIC,8007,,Postal,Parent,Mutual Trust,5097,Active,
5098,1,Einsights,,02-8249-1901,einsights.com,Information technology,Level 19,1 O'Connell Street,Sydney,NSW,2000,Australia,Level 19,1 O'Connell Street,Sydney,NSW,2000,Australia,Street,Parent,Einsights,5098,Active,
5099,1,Vertikote Group,,,,Manufacturing,85 Governor Macquarie Drive,,Chipping Norton,NSW,2170,,85 Governor Macquarie Drive,,Chipping Norton,NSW,2170,,Street,Parent,Vertikote Group,5099,Active,
5100,1,Yugoslav Australian Cultural Club Youth Folk Ansamble Vojvodina Inc.,,,,,,,,VIC,,,,,,VIC,,,Street,Parent,Yugoslav Australian Cultural Club Youth Folk Ansamble Vojvodina Inc.,5100,Active,
5101,1,Bevaul Pty Ltd,,,,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5102,1,Karma and Crow Pty Ltd,,,,Hospitality,251 Richmond Road,,Richmond,SA,5033,Australia,"Care of Adam Grocke, Johnston Grocke","Level 1, 225 Greenhill Road",Wayville,SA,5034,Australia,Postal,Parent,,,Active,Cafe
5103,1,BT Transport & Logistics,,,http://www.bttransportlogistics.com.au/,Transport and logistics,25 Sharp Court,,Cavan,SA,5094,Australia,by email only: phillip.mills@bttransportlogistics.com.au,,,,,,Postal,Parent,BT Transport & Logistics,5103,Active,"Transport
Logistics"
5104,1,101 Grenfell Street Pty Ltd & 81 Flinders Str Pty Ltd,,,,,14 South Terrace,,Kensington Gardens,SA,5068,,14 South Terrace,,Kensington Gardens,SA,5068,,Street,Parent,101 Grenfell Street Pty Ltd & 81 Flinders Str Pty Ltd,5104,Active,
5105,1,Katnich Dodd,,,,,,,vic.barone@katnichdodd.com.au,SA,,,,,vic.barone@katnichdodd.com.au,SA,,,Street,Parent,,,Active,
5106,1,Northern Cobalt Ltd,,,,Mining,67 Goodwood Road,,Wayville,SA,5034,Australia,67 Goodwood Road,,Wayville,SA,5034,Australia,Street,Parent,,,Active,"Mining
Exploration
Resources
Tenements"
5107,1,Syntaq,,,,Information technology,C/- Andreyev Lawyers,"Level 4, 29 King William Street",Adelaide,SA,5000,Australia,C/- Andreyev Lawyers,"Level 4, 29 King William Street",Adelaide,SA,5000,Australia,Street,Parent,,,Active,
5108,1,Hallett Health Group Pty Ltd,,,,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5036,Australia,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5036,Australia,Street,Parent,,,Active,
5109,1,Australian Investment & Insurance Group,,83385155,http://www.aiig.com.au/,,261 Glen Osmond Road,,Fullarton,SA,5063,Australia,261 Glen Osmond Road,,Fullarton,SA,5063,Australia,Street,Parent,,,Active,
5110,1,Delmenico Superannuation Fund,,,,Super Fund,,,Brighton,SA,5048,Australia,"Care of Dion Moroney, Letcher Moroney",46 Greenhill Road,Wayville,SA,5034,Australia,Postal,Parent,,,Active,
5111,1,CATSEC Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,CATSEC Pty Ltd,5111,Active,
5112,1,JC Consulting Financial Services,,03-9510-2366,,Financial services,12A The Avenue,,WINDSOR,VIC,3181,AUSTRALIA,12A The Avenue,,WINDSOR,VIC,3181,AUSTRALIA,Street,Parent,JC Consulting Financial Services,5112,Active,
5113,1,Milanese & Co Accountants,,08-8523-0999,www.milaneseco.com.au,Financial services,15 Adelaide Road,,GAWLER SOUTH,SA,5118,Australia,PO Box 1775,,GAWLER,SA,5118,Australia,Street,Parent,Milanese & Co,5113,Active,
5114,1,ROENS Lettuce Farm Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,By Email diaramaclose@gmail.com,5 Chapman Court,ARALUEN,NT,870,Australia,Postal,Parent,,,Active,
5115,1,Rallim Investments Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5116,1,Hunt Strategic Advisors,,,,,Suite 3 Level 11 6-10 O’Connell Street,,Sydney,NSW,2000,Australia,Suite 3 Level 11 6-10 O’Connell Street,,Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5117,1,Blancheport Concreting Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5119,1,Spyker Pierce,,,,,13/7 Delage Street,,Joondalup,WA,6027,Australia,PO Box 298,,Joondalup DC,WA,6919,Australia,Postal,Parent,,,Active,
5120,1,TrailScapes Pty Ltd,,04-0779-1541,http://www.trailscapes.com.au,Building and construction,,,,,,,PO Box 467,,Kent Town,SA,5071,Australia,Postal,Parent,TrailScapes Pty Ltd,5120,Active,"Construction of BMX bike trails
Construction of walking trails
Construction of horse trails"
5121,1,GStocks Investments Pty Ltd,,,,,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5122,1,Avant-Garde Solutions,,,,,,,,,,,,,,,,,Street,Parent,Avant-Garde Solutions,5122,Active,
5123,1,L Davy Nominees Pty Ltd,,,,Hospitality,"Leigh Davy, Heidi Davy, Annaleise Davy & Christian Davy",2474 Mitchell Highway,Molong,NSW,2866,Australia,"Leigh Davy, Heidi Davy, Annaleise Davy & Christian Davy",2474 Mitchell Highway,Molong,NSW,2866,Australia,Street,Parent,,,Active,"Restaurant franchise
Lone Star"
5124,1,Sierra Carbon Solutions Pty Ltd,,04-2202-8691,,Engineering,1002 Rochedale Road,,Rochedale South,QLD,4123,Australia,1002 Rochedale Road,,Rochedale South,QLD,4123,Australia,Street,Parent,,,Active,
5125,1,Broadview Farm Pty Ltd,,,,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5126,1,iChoice,,,iChoice.com.au,Financial services,343-347 Liverpool Rd,,Strathfield,NSW,2135,Australia,343-347 Liverpool Rd,,Strathfield,NSW,2135,Australia,Street,Parent,,,Active,
5127,1,"The Owners of 7 Delage Street, Joondalup on Strata Plan 29376",,,,,,,,,,,PO Box 298,,Joondalup DC,WA,6919,,Postal,Parent,,,Active,
5128,1,Wirrulla Hotel Nominees Pty Ltd,,,,,C/- Letcher Moroney,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,C/- Letcher Moroney,31 Alfred Terrace,Streaky Bay,SA,5680,Australia,Street,Parent,,,Active,
5129,1,Feeding Institute of Australia Pty Ltd,,,,Medical and related services,274 Payneham Road,,Payneham,SA,5070,,274 Payneham Road,,Payneham,SA,5070,,Street,Parent,,,Active,Speech Pathology
5130,1,Ally Pally Consulting Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5131,1,Faroc Investments Pty. Ltd.,,,,,C/- RCR Partners,"Level 1, 125B The Parade",Norwood,SA,5067,Australia,C/- RCR Partners,"Level 1, 125B The Parade",Norwood,SA,5067,Australia,Street,Parent,,,Active,
